delivery_id,distance_km,traffic_index,rainfall,rider_count,delayed
14470,21,3,1,5,1
14471,13,8,1,38,1
14472,22,2,1,36,1
14473,19,2,0,16,0
14474,19,1,1,49,1
14475,18,6,1,46,1
14476,24,6,0,47,0
14477,22,9,1,43,1
14478,8,1,1,29,1
14479,23,9,1,10,1
14480,10,3,0,39,0
14481,7,3,1,36,1
14482,14,2,0,5,0
14483,18,8,0,19,1
14484,5,4,0,31,0
14485,9,8,1,35,1
14486,21,8,1,26,1
14487,9,1,0,29,0
14488,1,2,1,20,1
14489,16,1,0,16,0
14490,15,1,1,46,1
14491,18,6,1,10,1
14492,20,2,1,7,1
14493,4,5,0,25,0
14494,17,7,0,25,0
14495,14,4,1,31,1
14496,9,7,1,44,1
14497,1,7,1,42,1
14498,3,3,0,16,0
14499,6,9,1,22,1
14500,15,8,0,11,1
14501,10,3,0,36,0
14502,22,6,0,11,0
14503,14,9,0,13,1
14504,22,5,0,25,0
14505,22,7,1,25,1
14506,3,6,0,46,0
14507,19,2,1,14,1
14508,7,3,1,25,1
14509,18,8,1,34,1
14510,5,8,0,41,1
14511,17,4,1,9,1
14512,23,2,0,48,0
14513,16,4,1,48,1
14514,3,6,1,21,1
14515,22,7,1,46,1
14516,14,9,1,32,1
14517,11,7,0,48,0
14518,7,3,0,49,0
14519,21,1,0,11,0
14520,1,5,1,34,1
14521,18,9,0,37,1
14522,5,4,1,37,1
14523,13,2,1,5,1
14524,10,4,1,11,1
14525,3,6,0,44,0
14526,1,6,0,7,0
14527,22,3,1,38,1
14528,18,9,1,24,1
14529,22,5,0,40,0
14530,21,1,1,48,1
14531,11,1,0,14,0
14532,23,9,1,44,1
14533,8,3,0,39,0
14534,9,3,0,33,0
14535,17,4,0,20,0
14536,21,5,1,8,1
14537,1,7,0,32,0
14538,7,7,0,13,0
14539,24,4,1,38,1
14540,22,4,0,29,0
14541,18,3,1,30,1
14542,16,7,1,31,1
14543,16,4,1,13,1
14544,1,7,1,46,1
14545,10,1,1,49,1
14546,17,5,0,45,0
14547,7,1,0,42,0
14548,12,5,0,20,0
14549,1,1,0,41,0
14550,20,5,1,32,1
14551,12,5,0,43,0
14552,11,1,0,19,0
14553,19,9,0,11,1
14554,8,8,1,32,1
14555,22,5,0,6,0
14556,6,2,1,11,1
14557,18,3,1,40,1
14558,4,4,1,9,1
14559,7,9,1,15,1
14560,22,1,0,33,0
14561,14,1,1,36,1
14562,18,4,0,12,0
14563,10,6,0,38,0
14564,22,2,1,40,1
14565,14,1,1,42,1
14566,4,7,0,6,0
14567,6,6,0,31,0
14568,4,5,1,25,1
14569,23,8,1,7,1
14570,23,9,1,45,1
14571,15,2,1,36,1
14572,17,4,0,25,0
14573,23,3,0,33,0
14574,17,1,1,31,1
14575,8,8,1,22,1
14576,4,7,1,44,1
14577,1,2,1,34,1
14578,23,7,0,35,0
14579,5,6,0,33,0
14580,7,9,1,46,1
14581,18,1,0,20,0
14582,22,9,0,25,1
14583,1,2,0,27,0
14584,15,5,0,47,0
14585,17,9,1,34,1
14586,17,6,0,47,0
14587,15,7,0,31,0
14588,3,7,1,34,1
14589,9,9,1,43,1
14590,19,3,0,34,0
14591,18,2,0,7,0
14592,3,4,0,43,0
14593,11,7,0,23,0
14594,16,9,1,16,1
14595,14,5,1,40,1
14596,19,5,1,6,1
14597,3,6,0,36,0
14598,5,7,1,11,1
14599,12,8,0,7,1
14600,18,8,1,30,1
14601,11,6,1,46,1
14602,16,6,1,32,1
14603,13,7,1,24,1
14604,19,8,0,34,1
14605,23,1,0,45,0
14606,2,6,0,13,0
14607,21,2,1,18,1
14608,18,3,0,9,0
14609,3,5,1,42,1
14610,13,8,0,17,1
14611,16,3,1,43,1
14612,15,1,1,20,1
14613,17,4,0,44,0
14614,11,9,0,12,1
14615,4,6,1,49,1
14616,12,4,1,35,1
14617,21,1,0,12,0
14618,2,2,0,38,0
14619,10,4,0,37,0
14620,20,6,0,41,0
14621,18,3,1,30,1
14622,13,3,0,11,0
14623,19,3,0,27,0
14624,10,1,1,28,1
14625,18,9,1,27,1
14626,15,4,1,21,1
14627,22,4,1,49,1
14628,11,5,1,27,1
14629,13,8,1,15,1
14630,5,4,0,47,0
14631,1,5,1,43,1
14632,19,2,0,12,0
14633,5,4,0,33,0
14634,24,3,0,44,0
14635,17,9,1,21,1
14636,8,9,0,21,1
14637,7,1,0,36,0
14638,18,9,1,16,1
14639,20,2,0,31,0
14640,6,8,1,27,1
14641,7,5,1,13,1
14642,1,7,0,5,0
14643,19,2,1,33,1
14644,11,5,0,12,0
14645,16,6,1,29,1
14646,12,1,0,22,0
14647,12,8,1,41,1
14648,14,9,1,24,1
14649,15,3,1,14,1
14650,9,6,1,48,1
14651,11,8,1,42,1
14652,2,7,0,45,0
14653,8,7,0,35,0
14654,4,9,1,11,1
14655,23,4,0,13,0
14656,16,4,1,15,1
14657,5,2,0,46,0
14658,9,9,1,19,1
14659,3,2,1,29,1
14660,3,5,1,6,1
14661,5,8,1,45,1
14662,8,2,0,31,0
14663,3,4,1,42,1
14664,4,1,0,6,0
14665,14,4,1,31,1
14666,22,8,0,32,1
14667,11,2,0,18,0
14668,18,2,1,20,1
14669,17,2,1,10,1
14670,18,5,0,34,0
14671,10,6,0,8,0
14672,23,1,1,9,1
14673,7,8,1,31,1
14674,22,5,1,36,1
14675,22,5,1,32,1
14676,16,3,0,37,0
14677,6,2,1,16,1
14678,2,2,1,39,1
14679,21,7,0,30,0
14680,4,2,0,32,0
14681,11,6,1,40,1
14682,1,7,1,11,1
14683,24,1,0,35,0
14684,21,7,0,31,0
14685,24,5,1,43,1
14686,16,2,1,30,1
14687,21,1,0,24,0
14688,21,7,1,46,1
14689,17,7,0,16,0
14690,10,3,0,13,0
14691,23,6,0,22,0
14692,13,3,0,15,0
14693,10,8,0,18,1
14694,9,8,1,38,1
14695,18,1,1,30,1
14696,3,5,1,11,1
14697,8,1,0,38,0
14698,6,5,0,48,0
14699,6,4,1,14,1
14700,11,6,0,30,0
14701,12,2,0,7,0
14702,1,4,1,37,1
14703,24,6,1,35,1
14704,10,4,1,49,1
14705,5,1,0,36,0
14706,4,5,0,47,0
14707,11,5,0,17,0
14708,21,2,0,47,0
14709,15,3,1,23,1
14710,23,4,1,40,1
14711,22,8,1,13,1
14712,6,4,0,25,0
14713,24,5,1,22,1
14714,21,2,0,6,0
14715,2,3,1,8,1
14716,12,6,0,7,0
14717,12,4,0,33,0
14718,20,7,1,17,1
14719,18,6,1,32,1
14720,23,8,0,48,1
14721,17,8,1,41,1
14722,8,2,0,41,0
14723,11,5,1,40,1
14724,1,3,1,8,1
14725,4,8,1,20,1
14726,24,8,1,8,1
14727,1,3,1,34,1
14728,9,7,1,33,1
14729,10,9,1,48,1
14730,21,3,0,29,0
14731,15,5,0,46,0
14732,14,8,0,8,1
14733,13,2,0,43,0
14734,9,6,0,16,0
14735,17,9,0,11,1
14736,20,9,1,36,1
14737,19,8,1,22,1
14738,3,1,1,47,1
14739,22,4,1,27,1
14740,9,5,0,18,0
14741,14,2,1,42,1
14742,3,5,1,20,1
14743,11,9,0,38,1
14744,4,2,1,18,1
14745,21,6,1,27,1
14746,14,2,0,20,0
14747,2,8,1,5,1
14748,23,5,1,47,1
14749,2,8,0,34,1
14750,10,9,1,31,1
14751,5,7,1,5,1
14752,18,4,1,21,1
14753,11,8,0,6,1
14754,16,1,1,25,1
14755,13,6,0,12,0
14756,1,1,0,28,0
14757,12,9,0,36,1
14758,21,7,1,42,1
14759,5,2,0,38,0
14760,14,4,1,5,1
14761,1,9,0,39,1
14762,3,3,0,44,0
14763,20,6,0,9,0
14764,23,2,0,18,0
14765,5,3,1,14,1
14766,3,1,0,49,0
14767,16,8,1,48,1
14768,1,9,1,20,1
14769,21,3,0,13,0
14770,13,9,1,36,1
14771,13,1,1,42,1
14772,21,7,0,35,0
14773,2,9,0,19,1
14774,15,7,0,27,0
14775,1,6,0,35,0
14776,12,4,1,23,1
14777,3,6,1,20,1
14778,11,3,0,12,0
14779,18,1,1,43,1
14780,15,9,0,44,1
14781,16,4,0,21,0
14782,24,8,1,29,1
14783,5,5,1,6,1
14784,8,8,1,19,1
14785,4,5,0,43,0
14786,14,8,0,10,1
14787,23,7,0,24,0
14788,13,9,1,49,1
14789,22,2,1,35,1
14790,6,3,0,14,0
14791,13,5,1,13,1
14792,14,9,1,15,1
14793,7,8,1,43,1
14794,22,6,1,12,1
14795,13,2,0,33,0
14796,8,9,0,38,1
14797,6,4,1,41,1
14798,20,4,0,5,0
14799,6,4,1,27,1
14800,10,5,0,42,0
14801,15,8,0,11,1
14802,23,4,0,38,0
14803,6,8,0,7,1
14804,20,9,1,36,1
14805,23,8,1,13,1
14806,16,5,1,15,1
14807,22,6,1,9,1
14808,16,4,0,5,0
14809,20,2,1,25,1
14810,10,9,0,25,1
14811,17,8,1,29,1
14812,4,7,0,20,0
14813,24,5,1,13,1
14814,16,7,0,10,0
14815,6,2,0,13,0
14816,12,1,1,14,1
14817,15,9,1,35,1
14818,11,4,1,24,1
14819,11,9,1,22,1
14820,24,9,0,48,1
14821,12,9,0,8,1
14822,5,2,0,25,0
14823,8,7,1,46,1
14824,10,6,1,37,1
14825,23,5,0,38,0
14826,15,5,0,5,0
14827,7,5,0,17,0
14828,20,7,0,15,0
14829,12,8,1,8,1
14830,4,3,0,48,0
14831,1,2,0,41,0
14832,24,5,1,15,1
14833,19,3,1,28,1
14834,6,1,1,15,1
14835,19,2,1,15,1
14836,5,4,1,9,1
14837,23,5,0,40,0
14838,1,9,0,24,1
14839,22,6,0,5,0
14840,17,3,1,14,1
14841,19,1,1,38,1
14842,4,1,0,12,0
14843,18,1,0,15,0
14844,12,9,0,19,1
14845,19,3,1,24,1
14846,16,4,1,44,1
14847,15,8,1,26,1
14848,19,7,1,11,1
14849,8,7,0,43,0
14850,2,4,0,7,0
14851,6,3,0,43,0
14852,4,3,0,28,0
14853,21,5,0,42,0
14854,23,9,1,9,1
14855,17,8,1,39,1
14856,6,9,1,28,1
14857,17,9,1,9,1
14858,16,6,1,12,1
14859,23,2,0,15,0
14860,8,9,1,11,1
14861,19,6,1,14,1
14862,19,9,1,19,1
14863,9,8,1,8,1
14864,14,6,0,16,0
14865,21,3,0,18,0
14866,3,6,0,10,0
14867,9,5,1,7,1
14868,8,7,1,27,1
14869,18,8,1,39,1
14870,20,1,1,44,1
14871,14,4,0,31,0
14872,11,9,1,46,1
14873,14,7,1,34,1
14874,5,6,0,12,0
14875,11,7,0,36,0
14876,15,3,1,23,1
14877,5,3,0,34,0
14878,4,3,1,18,1
14879,19,4,1,38,1
14880,22,6,1,45,1
14881,4,4,0,46,0
14882,7,1,0,16,0
14883,22,6,1,16,1
14884,2,7,1,9,1
14885,5,5,0,21,0
14886,22,8,0,12,1
14887,14,8,0,6,1
14888,6,1,1,48,1
14889,13,2,1,10,1
14890,23,9,0,47,1
14891,5,3,1,40,1
14892,13,8,1,7,1
14893,12,2,1,19,1
14894,18,5,1,7,1
14895,4,4,0,33,0
14896,17,6,0,16,0
14897,7,7,1,26,1
14898,12,6,1,14,1
14899,21,6,1,46,1
14900,10,6,0,9,0
14901,1,2,1,21,1
14902,1,4,0,38,0
14903,1,3,0,31,0
14904,8,9,1,21,1
14905,22,8,1,20,1
14906,22,7,0,36,0
14907,23,8,1,45,1
14908,16,6,1,37,1
14909,5,1,0,38,0
14910,18,3,1,27,1
14911,24,5,0,6,0
14912,3,3,1,24,1
14913,7,3,1,19,1
14914,12,3,0,22,0
14915,22,5,1,10,1
14916,11,4,1,25,1
14917,23,7,0,34,0
14918,12,8,0,32,1
14919,1,8,1,25,1
14920,10,8,1,44,1
14921,12,7,1,7,1
14922,11,2,1,11,1
14923,7,6,1,32,1
14924,9,9,1,16,1
14925,17,6,1,7,1
14926,13,9,1,15,1
14927,16,4,0,29,0
14928,15,5,1,33,1
14929,8,7,0,12,0
14930,15,2,0,42,0
14931,2,7,1,35,1
14932,21,1,1,46,1
14933,8,8,1,14,1
14934,6,2,1,33,1
14935,10,1,0,17,0
14936,9,1,0,33,0
14937,5,9,0,24,1
14938,11,3,0,9,0
14939,12,5,1,33,1
14940,6,3,0,18,0
14941,19,5,0,36,0
14942,11,9,0,39,1
14943,1,1,1,44,1
14944,6,4,0,16,0
14945,23,6,1,39,1
14946,16,2,0,37,0
14947,5,3,0,41,0
14948,13,1,0,30,0
14949,10,4,0,17,0
14950,23,3,0,40,0
14951,20,5,0,46,0
14952,5,6,1,23,1
14953,4,1,1,11,1
14954,15,3,0,31,0
14955,19,4,1,40,1
14956,19,5,0,38,0
14957,8,3,1,25,1
14958,21,8,1,18,1
14959,23,8,1,14,1
14960,19,6,0,30,0
14961,22,9,1,42,1
14962,8,1,0,7,0
14963,5,4,1,20,1
14964,21,9,1,32,1
14965,3,6,1,6,1
14966,15,1,1,48,1
14967,1,5,1,9,1
14968,7,8,1,8,1
14969,9,8,0,30,1
14970,15,5,0,13,0
14971,15,7,1,49,1
14972,24,2,1,36,1
14973,22,9,0,26,1
14974,2,9,0,33,1
14975,5,1,1,40,1
14976,8,7,0,19,0
14977,12,4,0,13,0
14978,24,1,0,47,0
14979,12,1,0,35,0
14980,19,2,0,30,0
14981,15,6,0,7,0
14982,10,2,0,31,0
14983,23,7,0,36,0
14984,13,8,1,40,1
14985,8,7,1,10,1
14986,3,4,1,29,1
14987,11,3,0,47,0
14988,7,2,1,30,1
14989,13,1,0,10,0
14990,20,2,1,22,1
14991,21,3,0,28,0
14992,9,6,0,30,0
14993,5,8,1,5,1
14994,22,7,0,26,0
14995,3,6,0,39,0
14996,11,9,1,15,1
14997,5,2,0,29,0
14998,2,2,1,12,1
14999,22,5,0,48,0
15000,4,4,0,20,0
15001,3,3,1,16,1
15002,6,6,0,20,0
15003,3,4,0,7,0
15004,20,3,1,28,1
15005,19,9,0,19,1
15006,23,2,1,18,1
15007,17,1,1,17,1
15008,1,5,0,25,0
15009,7,1,0,21,0
15010,24,5,1,34,1
15011,19,6,0,48,0
15012,16,5,1,47,1
15013,16,4,1,27,1
15014,6,8,1,8,1
15015,11,2,0,47,0
15016,20,8,1,35,1
15017,6,2,0,30,0
15018,3,6,0,18,0
15019,3,3,0,43,0
15020,7,2,0,21,0
15021,21,5,0,7,0
15022,6,8,1,16,1
15023,24,7,1,41,1
15024,14,1,1,25,1
15025,6,7,0,5,0
15026,13,6,1,13,1
15027,3,3,0,15,0
15028,24,1,0,21,0
15029,14,8,1,8,1
15030,24,9,1,42,1
15031,14,1,0,12,0
15032,22,6,0,41,0
15033,23,1,0,17,0
15034,5,6,1,30,1
15035,7,3,0,25,0
15036,12,2,1,5,1
15037,3,4,0,43,0
15038,5,1,0,44,0
15039,12,6,1,36,1
15040,13,9,1,47,1
15041,11,8,1,48,1
15042,4,3,0,6,0
15043,6,6,0,25,0
15044,15,5,0,20,0
15045,17,8,1,27,1
15046,2,1,1,44,1
15047,9,8,1,30,1
15048,8,6,1,28,1
15049,17,5,0,16,0
15050,12,1,0,8,0
15051,17,6,1,42,1
15052,17,1,0,33,0
15053,16,9,1,34,1
15054,13,3,1,10,1
15055,1,9,1,22,1
15056,7,4,0,6,0
15057,4,6,0,48,0
15058,1,8,1,16,1
15059,3,5,1,23,1
15060,19,2,0,31,0
15061,7,7,1,43,1
15062,12,7,1,9,1
15063,18,4,0,48,0
15064,22,6,0,40,0
15065,9,4,1,44,1
15066,3,4,1,14,1
15067,2,5,0,47,0
15068,14,5,0,28,0
15069,6,5,1,42,1
15070,3,8,1,41,1
15071,18,7,0,40,0
15072,1,3,0,6,0
15073,10,4,1,16,1
15074,8,4,0,13,0
15075,13,9,0,37,1
15076,8,5,1,27,1
15077,16,7,0,45,0
15078,20,2,0,10,0
15079,18,5,1,31,1
15080,1,3,0,7,0
15081,18,3,0,29,0
15082,4,9,1,43,1
15083,21,2,1,43,1
15084,3,5,0,42,0
15085,12,2,1,41,1
15086,24,7,0,24,0
15087,8,3,1,34,1
15088,17,4,0,36,0
15089,2,6,1,6,1
15090,3,9,1,48,1
15091,4,7,1,34,1
15092,6,6,0,22,0
15093,10,4,0,10,0
15094,3,9,0,46,1
15095,1,8,1,17,1
15096,7,8,0,31,1
15097,9,1,0,5,0
15098,1,6,1,37,1
15099,10,8,0,49,1
15100,17,7,0,46,0
15101,21,9,0,28,1
15102,7,3,1,15,1
15103,22,8,1,20,1
15104,17,9,0,37,1
15105,4,6,0,44,0
15106,23,5,1,37,1
15107,3,7,1,25,1
15108,8,9,0,47,1
15109,16,4,0,31,0
15110,10,7,0,5,0
15111,24,4,0,18,0
15112,9,4,1,28,1
15113,23,7,0,25,0
15114,2,4,1,9,1
15115,13,8,0,21,1
15116,22,5,1,19,1
15117,14,3,0,49,0
15118,18,6,1,42,1
15119,24,8,1,8,1
15120,13,4,1,16,1
15121,11,7,1,28,1
15122,17,8,0,9,1
15123,12,9,0,19,1
15124,1,2,0,42,0
15125,12,6,1,23,1
15126,24,2,0,25,0
15127,14,5,0,46,0
15128,12,2,1,8,1
15129,17,6,1,9,1
15130,19,6,0,44,0
15131,4,2,0,13,0
15132,4,1,1,11,1
15133,6,3,0,35,0
15134,2,6,0,17,0
15135,7,1,1,39,1
15136,6,2,0,32,0
15137,12,5,0,7,0
15138,24,1,1,39,1
15139,20,6,0,20,0
15140,19,3,1,45,1
15141,5,1,1,12,1
15142,18,5,1,5,1
15143,2,6,1,8,1
15144,18,7,1,24,1
15145,23,9,0,20,1
15146,8,9,1,39,1
15147,5,9,0,17,1
15148,17,3,0,35,0
15149,21,9,0,36,1
15150,11,7,0,32,0
15151,7,3,1,43,1
15152,3,2,0,7,0
15153,23,6,1,30,1
15154,7,3,1,39,1
15155,24,3,1,19,1
15156,24,4,1,19,1
15157,10,3,0,38,0
15158,2,5,0,34,0
15159,22,6,1,6,1
15160,22,2,1,36,1
15161,15,4,1,6,1
15162,13,9,1,37,1
15163,12,8,1,14,1
15164,4,8,0,34,1
15165,5,4,1,48,1
15166,7,7,1,48,1
15167,17,8,0,44,1
15168,8,7,0,49,0
15169,6,9,1,49,1
15170,14,9,1,29,1
15171,13,1,1,18,1
15172,17,8,0,15,1
15173,6,9,0,27,1
15174,23,8,0,33,1
15175,16,7,1,9,1
15176,20,5,0,10,0
15177,21,3,1,22,1
15178,1,1,0,36,0
15179,4,8,1,23,1
15180,18,7,1,36,1
15181,19,4,1,12,1
15182,3,5,1,36,1
15183,21,5,0,33,0
15184,15,7,0,22,0
15185,21,2,1,43,1
15186,1,1,1,22,1
15187,9,5,1,20,1
15188,16,4,0,32,0
15189,14,6,1,48,1
15190,11,9,0,10,1
15191,18,7,0,40,0
15192,11,5,1,26,1
15193,2,9,1,34,1
15194,11,9,0,8,1
15195,17,5,1,20,1
15196,1,9,0,14,1
15197,6,3,1,18,1
15198,9,4,0,8,0
15199,21,1,0,16,0
15200,22,2,1,24,1
15201,14,1,0,13,0
15202,8,4,1,42,1
15203,13,1,1,43,1
15204,7,9,1,47,1
15205,14,7,1,34,1
15206,16,1,1,38,1
15207,18,7,1,13,1
15208,14,6,0,17,0
15209,9,3,0,49,0
15210,20,3,1,31,1
15211,8,9,1,23,1
15212,13,5,1,17,1
15213,13,5,1,23,1
15214,18,7,1,39,1
15215,9,3,0,9,0
15216,10,8,0,8,1
15217,14,8,0,44,1
15218,7,5,1,5,1
15219,21,5,1,19,1
15220,15,9,0,45,1
15221,3,2,0,11,0
15222,20,9,1,18,1
15223,18,1,0,21,0
15224,17,5,0,13,0
15225,23,9,1,6,1
15226,21,3,0,22,0
15227,11,3,1,49,1
15228,15,7,0,47,0
15229,7,4,0,19,0
15230,3,9,1,24,1
15231,8,2,1,10,1
15232,8,3,1,17,1
15233,15,8,1,19,1
15234,3,6,0,35,0
15235,23,3,0,30,0
15236,4,1,1,15,1
15237,3,2,1,11,1
15238,17,2,0,45,0
15239,8,8,0,48,1
15240,22,9,1,31,1
15241,3,7,0,20,0
15242,15,9,0,16,1
15243,14,4,0,49,0
15244,23,4,0,8,0
15245,1,6,1,36,1
15246,7,4,0,11,0
15247,7,8,0,35,1
15248,2,1,0,26,0
15249,3,7,1,49,1
15250,4,6,1,35,1
15251,14,7,0,14,0
15252,12,3,0,24,0
15253,9,1,0,27,0
15254,13,8,0,41,1
15255,2,8,0,14,1
15256,19,1,0,10,0
15257,22,5,0,49,0
15258,15,9,0,23,1
15259,20,6,0,32,0
15260,9,1,1,7,1
15261,12,9,0,23,1
15262,11,9,1,19,1
15263,16,4,1,44,1
15264,4,2,1,47,1
15265,7,9,0,27,1
15266,11,4,1,47,1
15267,4,6,1,48,1
15268,6,5,0,13,0
15269,21,9,1,45,1
15270,2,2,1,38,1
15271,13,2,0,6,0
15272,17,2,0,26,0
15273,1,4,1,14,1
15274,22,8,0,44,1
15275,24,5,1,12,1
15276,24,1,0,48,0
15277,17,4,0,8,0
15278,3,3,0,48,0
15279,14,3,1,21,1
15280,10,1,0,6,0
15281,1,9,0,41,1
15282,10,1,1,34,1
15283,16,3,0,22,0
15284,1,6,1,31,1
15285,10,5,0,21,0
15286,17,9,1,18,1
15287,20,9,1,39,1
15288,5,6,1,19,1
15289,18,3,1,38,1
15290,15,7,0,12,0
15291,3,2,1,21,1
15292,23,1,0,18,0
15293,17,6,0,47,0
15294,12,7,1,20,1
15295,6,7,0,22,0
15296,14,1,1,5,1
15297,20,4,0,15,0
15298,5,8,1,31,1
15299,1,1,1,48,1
15300,11,7,0,21,0
15301,13,9,0,19,1
15302,11,8,1,42,1
15303,15,5,0,13,0
15304,14,7,0,29,0
15305,17,8,1,21,1
15306,10,9,0,30,1
15307,1,4,1,25,1
15308,6,7,1,6,1
15309,13,3,1,12,1
15310,19,4,0,49,0
15311,10,6,0,38,0
15312,23,4,1,34,1
15313,13,5,0,24,0
15314,15,7,1,28,1
15315,7,9,1,33,1
15316,5,2,1,27,1
15317,21,7,1,28,1
15318,18,8,0,11,1
15319,16,3,1,27,1
15320,15,4,1,25,1
15321,8,4,0,39,0
15322,17,2,0,6,0
15323,3,6,1,35,1
15324,10,4,1,37,1
15325,20,2,0,32,0
15326,7,8,1,15,1
15327,22,3,0,36,0
15328,12,5,1,28,1
15329,1,9,0,33,1
15330,22,9,1,16,1
15331,18,2,0,34,0
15332,13,9,0,10,1
15333,6,3,1,34,1
15334,6,8,1,6,1
15335,11,3,1,9,1
15336,1,9,1,8,1
15337,22,9,1,15,1
15338,10,5,0,46,0
15339,17,5,1,24,1
15340,5,4,1,47,1
15341,20,9,0,47,1
15342,24,5,0,6,0
15343,10,5,1,11,1
15344,23,9,1,14,1
15345,2,1,1,49,1
15346,23,5,1,27,1
15347,12,9,1,42,1
15348,5,2,1,32,1
15349,16,8,1,15,1
15350,4,4,1,10,1
15351,19,8,1,16,1
15352,14,1,0,9,0
15353,2,5,1,13,1
15354,20,2,1,7,1
15355,11,9,1,37,1
15356,13,6,1,42,1
15357,17,6,0,8,0
15358,5,8,1,43,1
15359,6,2,0,9,0
15360,6,2,0,25,0
15361,5,9,0,42,1
15362,22,2,0,21,0
15363,12,9,0,8,1
15364,1,5,1,22,1
15365,8,2,0,45,0
15366,8,4,1,49,1
15367,2,1,1,28,1
15368,16,4,1,35,1
15369,21,8,0,35,1
15370,13,6,0,34,0
15371,15,8,1,33,1
15372,16,7,1,30,1
15373,2,6,0,10,0
15374,8,3,0,27,0
15375,5,9,0,5,1
15376,12,1,1,23,1
15377,6,8,1,44,1
15378,8,9,0,46,1
15379,7,1,1,9,1
15380,16,5,0,36,0
15381,14,8,0,19,1
15382,17,3,1,8,1
15383,5,3,1,28,1
15384,1,2,0,10,0
15385,16,4,1,22,1
15386,12,4,0,13,0
15387,3,6,0,28,0
15388,13,5,0,31,0
15389,8,7,1,13,1
15390,5,7,0,16,0
15391,1,6,1,12,1
15392,8,4,0,11,0
15393,21,3,1,49,1
15394,10,5,1,18,1
15395,5,8,1,43,1
15396,24,1,1,49,1
15397,16,1,1,44,1
15398,2,2,1,20,1
15399,23,5,0,28,0
15400,20,9,0,48,1
15401,9,9,0,15,1
15402,24,7,1,12,1
15403,13,9,0,24,1
15404,1,2,1,36,1
15405,16,1,1,48,1
15406,15,5,1,28,1
15407,1,4,0,31,0
15408,24,4,1,20,1
15409,3,9,0,46,1
15410,11,7,0,36,0
15411,24,1,0,14,0
15412,14,4,0,15,0
15413,1,3,0,36,0
15414,18,2,0,33,0
15415,11,7,0,46,0
15416,24,3,1,22,1
15417,21,1,0,11,0
15418,12,7,1,9,1
15419,9,8,0,38,1
15420,14,7,0,33,0
15421,17,6,0,47,0
15422,16,2,0,22,0
15423,1,2,0,22,0
15424,13,5,0,16,0
15425,20,8,0,17,1
15426,19,7,0,46,0
15427,12,3,1,21,1
15428,13,2,1,41,1
15429,20,7,0,38,0
15430,17,4,0,20,0
15431,22,6,0,23,0
15432,1,4,1,18,1
15433,17,6,1,39,1
15434,13,6,1,19,1
15435,1,2,0,11,0
15436,8,3,0,25,0
15437,14,4,0,13,0
15438,24,4,1,17,1
15439,6,2,1,45,1
15440,8,3,1,45,1
15441,5,8,0,6,1
15442,7,6,1,41,1
15443,10,3,1,30,1
15444,2,4,1,49,1
15445,2,2,1,29,1
15446,17,2,1,15,1
15447,3,3,1,41,1
15448,24,8,1,44,1
15449,24,8,0,25,1
15450,21,6,1,42,1
15451,1,8,0,6,1
15452,15,5,0,46,0
15453,7,5,1,23,1
15454,2,3,1,41,1
15455,8,7,0,44,0
15456,5,6,0,19,0
15457,11,2,0,6,0
15458,11,9,0,49,1
15459,3,6,0,7,0
15460,5,9,0,41,1
15461,5,9,0,9,1
15462,4,4,0,7,0
15463,2,1,1,14,1
15464,2,4,0,7,0
15465,10,9,0,16,1
15466,19,4,0,19,0
15467,6,9,0,11,1
15468,10,7,0,37,0
15469,13,2,0,47,0
15470,21,2,1,35,1
15471,6,2,1,13,1
15472,18,8,1,29,1
15473,17,4,0,32,0
15474,10,1,1,25,1
15475,21,5,0,9,0
15476,17,6,1,13,1
15477,21,9,0,47,1
15478,20,8,0,26,1
15479,8,8,0,20,1
15480,13,8,0,19,1
15481,6,6,0,39,0
15482,16,5,1,26,1
15483,7,6,0,12,0
15484,1,9,0,37,1
15485,11,4,0,47,0
15486,13,1,1,33,1
15487,19,6,1,12,1
15488,22,5,1,13,1
15489,3,7,1,48,1
15490,22,7,1,32,1
15491,23,5,1,18,1
15492,18,9,1,44,1
15493,22,8,0,23,1
15494,16,5,1,14,1
15495,8,9,1,31,1
15496,12,9,0,45,1
15497,13,1,1,9,1
15498,17,6,1,30,1
15499,8,7,0,43,0
15500,3,7,1,41,1
15501,1,1,1,49,1
15502,1,2,0,18,0
15503,3,8,1,44,1
15504,11,3,1,18,1
15505,14,9,0,16,1
15506,16,7,1,43,1
15507,20,6,0,6,0
15508,1,5,1,45,1
15509,22,8,1,6,1
15510,10,1,1,29,1
15511,17,2,0,41,0
15512,14,2,0,44,0
15513,4,3,1,46,1
15514,4,4,1,45,1
15515,15,3,0,30,0
15516,8,3,1,34,1
15517,12,6,0,17,0
15518,24,4,0,38,0
15519,5,3,0,31,0
15520,17,7,0,30,0
15521,23,4,1,6,1
15522,2,9,0,5,1
15523,2,1,0,36,0
15524,18,5,1,20,1
15525,9,4,0,6,0
15526,16,1,1,41,1
15527,12,4,1,40,1
15528,15,1,1,33,1
15529,12,8,1,31,1
15530,14,6,1,24,1
15531,14,1,1,31,1
15532,24,1,0,17,0
15533,18,1,0,38,0
15534,5,2,0,9,0
15535,4,8,1,36,1
15536,22,7,0,15,0
15537,17,6,0,30,0
15538,18,6,1,7,1
15539,14,9,1,25,1
15540,16,4,0,10,0
15541,11,6,1,19,1
15542,11,7,0,46,0
15543,21,2,0,31,0
