order_id,order_date,city,zone,product,quantity,revenue
42844,2025-04-16,Mumbai,East,Bread,14,1806
42845,2025-07-17,Delhi,West,Eggs,11,1232
42846,2025-06-03,Pune,North,Bread,14,1806
42847,2025-07-19,Delhi,South,Vegetables,19,2774
42848,2025-05-03,Pune,West,Milk,5,265
42849,2025-05-18,Bangalore,West,Bread,4,312
42850,2025-08-29,Bangalore,East,Eggs,3,426
42851,2025-06-29,Chandigarh,North,Eggs,19,1368
42852,2025-04-24,Pune,South,Rice,13,1183
42853,2025-07-31,Mumbai,East,Vegetables,15,930
42854,2025-06-29,Delhi,West,Milk,4,300
42855,2025-06-10,Pune,West,Milk,3,402
42856,2025-09-10,Chandigarh,West,Vegetables,6,612
42857,2025-04-18,Delhi,North,Milk,16,1216
42858,2025-11-28,Pune,West,Eggs,18,1278
42859,2025-10-18,Bangalore,South,Eggs,8,728
42860,2025-10-19,Bangalore,South,Bread,3,444
42861,2025-07-06,Pune,North,Eggs,3,165
42862,2025-06-18,Pune,South,Milk,19,2470
42863,2025-12-20,Bangalore,South,Milk,4,580
42864,2025-08-16,Bangalore,North,Vegetables,19,988
42865,2025-02-04,Chandigarh,South,Rice,19,1957
42866,2025-12-13,Bangalore,North,Bread,13,1924
42867,2025-09-27,Delhi,North,Vegetables,15,1650
42868,2025-03-08,Chandigarh,West,Eggs,9,999
42869,2025-05-02,Bangalore,East,Vegetables,2,102
42870,2025-08-17,Delhi,East,Bread,18,2088
42871,2025-09-21,Mumbai,West,Vegetables,2,216
42872,2025-07-24,Pune,East,Eggs,18,1602
42873,2025-01-16,Mumbai,North,Vegetables,12,1584
42874,2025-07-05,Pune,West,Milk,1,56
42875,2025-07-29,Pune,North,Eggs,16,1792
42876,2025-09-17,Pune,North,Milk,12,1068
42877,2025-09-24,Delhi,South,Milk,15,1230
42878,2025-06-02,Delhi,South,Milk,7,518
42879,2025-05-18,Mumbai,West,Rice,3,264
42880,2025-10-26,Delhi,South,Milk,12,1296
42881,2025-07-29,Bangalore,West,Vegetables,8,872
42882,2025-03-27,Bangalore,North,Milk,19,2755
42883,2025-11-19,Chandigarh,East,Eggs,13,910
42884,2025-08-12,Chandigarh,South,Eggs,16,1648
42885,2025-10-08,Chandigarh,North,Eggs,18,1908
42886,2025-01-12,Delhi,South,Eggs,11,1331
42887,2025-03-30,Bangalore,North,Eggs,4,576
42888,2025-09-04,Delhi,East,Vegetables,18,2682
42889,2025-09-09,Mumbai,East,Vegetables,7,1022
42890,2025-05-24,Bangalore,North,Vegetables,4,236
42891,2025-01-29,Mumbai,North,Vegetables,15,1935
42892,2025-04-14,Pune,South,Milk,14,938
42893,2025-04-07,Delhi,South,Eggs,12,912
42894,2025-10-04,Pune,North,Milk,12,1764
42895,2025-03-23,Chandigarh,West,Vegetables,16,1808
42896,2025-11-02,Pune,North,Eggs,9,882
42897,2025-01-05,Mumbai,West,Milk,12,1740
42898,2025-05-05,Delhi,North,Vegetables,16,1264
42899,2025-07-09,Pune,West,Eggs,10,750
42900,2025-12-21,Mumbai,South,Milk,16,1104
42901,2025-04-20,Mumbai,West,Bread,16,1648
42902,2025-09-15,Chandigarh,North,Vegetables,10,860
42903,2025-07-09,Delhi,South,Milk,13,1859
42904,2025-05-06,Chandigarh,South,Eggs,6,882
42905,2025-09-04,Chandigarh,North,Eggs,12,840
42906,2025-05-21,Mumbai,West,Milk,10,1190
42907,2025-08-14,Delhi,East,Rice,8,808
42908,2025-02-25,Delhi,East,Eggs,10,610
42909,2025-11-12,Delhi,West,Rice,11,1243
42910,2025-02-06,Bangalore,South,Bread,19,1045
42911,2025-08-07,Mumbai,East,Milk,3,246
42912,2025-07-07,Bangalore,South,Milk,4,492
42913,2025-02-08,Chandigarh,East,Vegetables,18,2430
42914,2025-03-21,Delhi,South,Bread,3,363
42915,2025-01-12,Bangalore,North,Rice,8,832
42916,2025-02-03,Pune,South,Eggs,8,1088
42917,2025-02-05,Delhi,South,Vegetables,15,1230
42918,2025-04-25,Pune,North,Bread,8,632
42919,2025-07-12,Delhi,North,Bread,8,648
42920,2025-10-02,Bangalore,East,Rice,15,1410
42921,2025-02-13,Mumbai,East,Rice,7,889
42922,2025-09-23,Delhi,South,Bread,2,206
42923,2025-01-16,Delhi,East,Rice,5,655
42924,2025-11-25,Pune,West,Rice,7,770
42925,2025-08-31,Mumbai,South,Milk,7,784
42926,2025-08-23,Pune,North,Milk,7,686
42927,2025-11-30,Mumbai,West,Vegetables,17,1394
42928,2025-11-29,Pune,South,Vegetables,8,1064
42929,2025-12-22,Bangalore,North,Rice,3,267
42930,2025-08-02,Mumbai,East,Eggs,3,246
42931,2025-01-10,Delhi,South,Milk,15,1095
42932,2025-10-16,Chandigarh,West,Milk,12,1596
42933,2025-08-23,Pune,North,Rice,4,392
42934,2025-11-13,Bangalore,North,Vegetables,13,1534
42935,2025-06-14,Pune,South,Milk,7,784
42936,2025-12-30,Mumbai,South,Milk,6,636
42937,2025-12-21,Chandigarh,North,Milk,18,2106
42938,2025-05-07,Pune,South,Eggs,5,290
42939,2025-08-25,Mumbai,West,Rice,13,1612
42940,2025-02-11,Mumbai,South,Rice,14,1652
42941,2025-08-11,Pune,North,Bread,5,370
42942,2025-09-07,Mumbai,North,Vegetables,12,1032
42943,2025-04-02,Mumbai,West,Rice,18,1926
42944,2025-10-22,Bangalore,East,Rice,14,1946
42945,2025-06-17,Delhi,West,Vegetables,1,108
42946,2025-12-09,Delhi,West,Eggs,12,1536
42947,2025-10-09,Mumbai,North,Vegetables,5,745
42948,2025-02-23,Chandigarh,West,Vegetables,13,741
42949,2025-11-16,Bangalore,South,Rice,18,1890
42950,2025-10-10,Delhi,West,Eggs,12,1344
42951,2025-02-15,Mumbai,West,Bread,3,210
42952,2025-05-10,Delhi,East,Milk,17,2465
42953,2025-05-11,Delhi,West,Milk,4,224
42954,2025-09-08,Mumbai,West,Milk,5,555
42955,2025-02-10,Bangalore,West,Vegetables,11,1155
42956,2025-07-29,Bangalore,North,Vegetables,19,1596
42957,2025-01-06,Pune,South,Milk,13,793
42958,2025-01-31,Delhi,East,Bread,14,1148
42959,2025-01-31,Mumbai,West,Rice,15,1110
42960,2025-06-28,Mumbai,South,Milk,17,1326
42961,2025-07-29,Bangalore,North,Bread,16,2256
42962,2025-01-26,Chandigarh,North,Vegetables,13,1391
42963,2025-05-17,Pune,West,Bread,8,432
42964,2025-10-26,Mumbai,East,Vegetables,14,1120
42965,2025-01-25,Bangalore,South,Rice,11,1232
42966,2025-03-08,Chandigarh,North,Rice,10,580
42967,2025-09-26,Pune,West,Rice,3,180
42968,2025-11-17,Chandigarh,North,Bread,3,336
42969,2025-06-10,Chandigarh,North,Rice,8,832
42970,2025-09-21,Pune,South,Vegetables,16,1152
42971,2025-08-19,Pune,South,Vegetables,11,1287
42972,2025-02-28,Mumbai,North,Bread,14,2002
42973,2025-02-01,Mumbai,South,Eggs,17,1207
42974,2025-01-16,Pune,South,Vegetables,8,912
42975,2025-05-06,Chandigarh,East,Vegetables,17,1258
42976,2025-02-11,Mumbai,North,Bread,13,1924
42977,2025-04-22,Pune,East,Milk,7,847
42978,2025-04-06,Mumbai,East,Eggs,11,1441
42979,2025-08-14,Bangalore,South,Rice,11,594
42980,2025-01-02,Pune,South,Bread,1,120
42981,2025-01-14,Delhi,East,Rice,18,1188
42982,2025-11-15,Bangalore,West,Bread,18,2178
42983,2025-05-08,Chandigarh,North,Bread,18,2232
42984,2025-01-12,Chandigarh,South,Milk,14,1274
42985,2025-07-23,Bangalore,West,Rice,4,248
42986,2025-11-22,Pune,South,Vegetables,9,855
42987,2025-03-15,Pune,East,Milk,10,970
42988,2025-11-13,Bangalore,West,Bread,4,464
42989,2025-11-13,Pune,South,Milk,7,840
42990,2025-07-25,Chandigarh,East,Milk,8,1024
42991,2025-02-10,Pune,East,Eggs,1,64
42992,2025-10-25,Mumbai,West,Vegetables,11,682
42993,2025-02-04,Pune,East,Milk,3,357
42994,2025-12-04,Bangalore,West,Milk,6,798
42995,2025-03-19,Mumbai,East,Milk,16,1008
42996,2025-08-01,Pune,North,Rice,8,480
42997,2025-10-27,Mumbai,South,Eggs,12,1464
42998,2025-06-19,Pune,West,Milk,13,806
42999,2025-04-04,Bangalore,North,Vegetables,2,180
43000,2025-06-22,Chandigarh,East,Vegetables,3,180
43001,2025-11-19,Chandigarh,East,Vegetables,8,1032
43002,2025-07-15,Mumbai,North,Bread,1,68
43003,2025-02-10,Bangalore,East,Vegetables,8,1032
43004,2025-06-14,Mumbai,West,Eggs,6,378
43005,2025-07-10,Chandigarh,West,Eggs,4,284
43006,2025-09-11,Pune,West,Bread,15,945
43007,2025-11-05,Mumbai,North,Eggs,19,1919
43008,2025-04-08,Delhi,East,Rice,19,2318
43009,2025-11-23,Bangalore,East,Eggs,6,762
43010,2025-05-01,Pune,East,Eggs,5,540
43011,2025-11-20,Pune,North,Rice,15,1440
43012,2025-10-02,Mumbai,South,Eggs,9,792
43013,2025-03-03,Mumbai,North,Eggs,8,1112
43014,2025-04-05,Chandigarh,East,Bread,4,272
43015,2025-02-28,Mumbai,South,Eggs,18,2160
43016,2025-08-14,Pune,North,Milk,19,1824
43017,2025-02-09,Mumbai,North,Rice,13,715
43018,2025-09-10,Delhi,West,Rice,7,504
43019,2025-06-26,Mumbai,South,Rice,9,747
43020,2025-01-05,Mumbai,South,Rice,9,1152
43021,2025-08-12,Delhi,North,Eggs,18,1926
43022,2025-06-03,Bangalore,South,Milk,2,268
43023,2025-05-26,Delhi,West,Bread,16,2336
43024,2025-03-04,Pune,North,Vegetables,14,1162
43025,2025-08-27,Pune,North,Milk,3,249
43026,2025-02-24,Pune,North,Rice,6,816
43027,2025-07-10,Delhi,West,Milk,4,236
43028,2025-08-08,Bangalore,North,Bread,17,1496
43029,2025-06-15,Pune,West,Eggs,2,214
43030,2025-08-05,Chandigarh,North,Vegetables,3,333
43031,2025-08-29,Chandigarh,North,Milk,4,288
43032,2025-11-27,Chandigarh,East,Rice,7,385
43033,2025-12-09,Pune,East,Milk,15,810
43034,2025-12-12,Bangalore,West,Rice,7,385
43035,2025-03-04,Bangalore,North,Rice,4,276
43036,2025-08-24,Delhi,North,Eggs,17,1462
43037,2025-01-11,Pune,West,Milk,9,549
43038,2025-04-30,Bangalore,East,Eggs,12,1524
43039,2025-07-21,Chandigarh,North,Bread,18,1080
43040,2025-02-06,Delhi,South,Bread,16,2288
43041,2025-04-15,Chandigarh,East,Vegetables,18,918
43042,2025-01-15,Chandigarh,North,Vegetables,15,2070
43043,2025-04-16,Mumbai,West,Eggs,2,298
43044,2025-01-02,Mumbai,West,Rice,8,960
43045,2025-04-02,Mumbai,South,Eggs,14,1022
43046,2025-01-01,Bangalore,East,Milk,7,616
43047,2025-06-07,Chandigarh,South,Vegetables,1,84
43048,2025-07-11,Pune,West,Eggs,17,901
43049,2025-06-26,Bangalore,East,Rice,6,828
43050,2025-04-14,Pune,South,Bread,17,2023
43051,2025-08-01,Chandigarh,South,Rice,15,1380
43052,2025-06-16,Chandigarh,East,Vegetables,17,2329
43053,2025-08-20,Delhi,South,Eggs,15,1980
43054,2025-11-28,Pune,South,Bread,4,244
43055,2025-11-23,Chandigarh,South,Bread,5,485
43056,2025-10-06,Pune,North,Bread,14,2044
43057,2025-01-23,Pune,North,Bread,11,858
43058,2025-05-18,Mumbai,West,Rice,2,250
43059,2025-07-05,Chandigarh,East,Bread,12,1320
43060,2025-10-23,Pune,North,Milk,11,748
43061,2025-01-06,Mumbai,North,Rice,7,847
43062,2025-12-03,Pune,South,Eggs,18,1386
43063,2025-04-23,Mumbai,West,Rice,19,1843
43064,2025-10-18,Delhi,South,Vegetables,3,186
43065,2025-08-29,Bangalore,East,Vegetables,4,216
43066,2025-07-15,Bangalore,South,Eggs,15,1755
43067,2025-01-20,Bangalore,North,Bread,2,290
43068,2025-01-26,Mumbai,West,Milk,10,790
43069,2025-01-16,Mumbai,North,Milk,12,984
43070,2025-06-24,Bangalore,West,Rice,5,270
43071,2025-01-27,Delhi,South,Vegetables,14,2030
43072,2025-04-10,Delhi,East,Vegetables,13,1495
43073,2025-06-13,Mumbai,East,Bread,6,708
43074,2025-10-09,Mumbai,West,Eggs,18,1746
43075,2025-03-10,Delhi,North,Rice,16,1312
43076,2025-05-01,Bangalore,South,Milk,11,1606
43077,2025-04-03,Pune,South,Bread,8,912
43078,2025-02-12,Pune,North,Milk,18,1584
43079,2025-09-11,Chandigarh,East,Vegetables,14,980
43080,2025-07-26,Pune,South,Eggs,9,1305
43081,2025-04-03,Mumbai,South,Bread,11,1210
43082,2025-10-16,Chandigarh,West,Vegetables,12,1032
43083,2025-12-24,Chandigarh,West,Milk,16,1248
43084,2025-03-30,Pune,East,Bread,2,106
43085,2025-09-27,Mumbai,North,Milk,7,1008
43086,2025-01-26,Pune,South,Vegetables,2,298
43087,2025-12-30,Bangalore,South,Eggs,15,2010
43088,2025-04-24,Mumbai,West,Eggs,18,2268
43089,2025-03-02,Chandigarh,South,Vegetables,6,684
43090,2025-11-16,Bangalore,North,Rice,7,777
43091,2025-10-27,Chandigarh,North,Bread,6,846
43092,2025-07-16,Chandigarh,North,Vegetables,1,51
43093,2025-05-23,Bangalore,North,Bread,19,1273
43094,2025-07-01,Pune,East,Bread,1,138
43095,2025-04-07,Chandigarh,East,Rice,10,1310
43096,2025-08-07,Chandigarh,East,Vegetables,13,1313
43097,2025-10-26,Pune,South,Rice,16,1264
43098,2025-12-13,Pune,West,Bread,14,840
43099,2025-06-08,Bangalore,South,Milk,9,837
43100,2025-06-30,Chandigarh,North,Milk,19,1995
43101,2025-07-28,Delhi,South,Bread,7,966
43102,2025-10-07,Chandigarh,North,Bread,12,1224
43103,2025-04-17,Pune,West,Eggs,8,680
43104,2025-12-01,Chandigarh,West,Milk,13,1911
43105,2025-03-19,Mumbai,East,Vegetables,1,110
43106,2025-04-04,Mumbai,West,Eggs,15,1560
43107,2025-07-16,Pune,East,Vegetables,17,1462
43108,2025-02-04,Pune,East,Eggs,17,1377
43109,2025-02-21,Pune,West,Milk,2,124
43110,2025-03-06,Mumbai,East,Bread,19,2565
43111,2025-08-07,Pune,West,Eggs,6,312
43112,2025-09-07,Mumbai,East,Eggs,10,1290
43113,2025-10-13,Chandigarh,West,Milk,5,670
43114,2025-05-22,Bangalore,East,Vegetables,5,265
43115,2025-02-18,Bangalore,South,Bread,11,572
43116,2025-10-01,Mumbai,East,Rice,7,602
43117,2025-11-17,Chandigarh,West,Rice,10,960
43118,2025-09-10,Mumbai,East,Rice,5,555
43119,2025-12-08,Chandigarh,West,Bread,7,721
43120,2025-05-15,Chandigarh,South,Rice,5,260
43121,2025-12-05,Pune,South,Vegetables,5,475
43122,2025-03-09,Pune,West,Milk,13,1261
43123,2025-09-04,Chandigarh,North,Bread,3,213
43124,2025-12-25,Pune,North,Rice,2,222
43125,2025-11-09,Bangalore,East,Vegetables,2,288
43126,2025-02-14,Mumbai,North,Vegetables,11,1441
43127,2025-07-07,Mumbai,North,Vegetables,19,1444
43128,2025-02-28,Bangalore,West,Bread,1,56
43129,2025-11-13,Bangalore,West,Milk,6,390
43130,2025-08-22,Chandigarh,West,Vegetables,19,2071
43131,2025-07-27,Bangalore,South,Vegetables,4,424
43132,2025-04-09,Pune,East,Milk,2,128
43133,2025-07-20,Bangalore,East,Vegetables,19,2166
43134,2025-03-14,Delhi,West,Eggs,3,408
43135,2025-09-02,Bangalore,North,Bread,5,520
43136,2025-03-24,Mumbai,South,Vegetables,11,1276
43137,2025-09-24,Mumbai,North,Bread,15,1230
43138,2025-09-02,Mumbai,East,Eggs,6,402
43139,2025-09-06,Chandigarh,South,Bread,10,930
43140,2025-05-10,Mumbai,East,Rice,1,63
43141,2025-10-05,Bangalore,East,Eggs,11,1342
43142,2025-03-21,Mumbai,West,Vegetables,8,680
43143,2025-12-08,Bangalore,South,Vegetables,7,721
43144,2025-08-19,Bangalore,East,Bread,8,592
43145,2025-12-06,Pune,South,Bread,5,505
43146,2025-10-13,Mumbai,South,Rice,10,1280
43147,2025-10-27,Chandigarh,South,Vegetables,1,53
43148,2025-07-18,Mumbai,North,Vegetables,14,700
43149,2025-07-18,Mumbai,South,Rice,7,441
43150,2025-07-14,Pune,South,Eggs,8,1136
43151,2025-11-25,Mumbai,West,Milk,10,770
43152,2025-11-05,Chandigarh,South,Milk,18,1548
43153,2025-08-02,Bangalore,South,Rice,6,318
43154,2025-02-05,Delhi,East,Milk,18,2214
43155,2025-08-02,Pune,North,Rice,14,1134
43156,2025-06-01,Mumbai,South,Eggs,7,399
43157,2025-02-27,Pune,East,Milk,17,1785
43158,2025-11-04,Bangalore,North,Rice,12,1176
43159,2025-10-30,Pune,East,Bread,2,230
43160,2025-02-08,Bangalore,North,Rice,15,840
43161,2025-04-06,Delhi,North,Vegetables,11,1628
43162,2025-06-02,Chandigarh,West,Eggs,2,126
43163,2025-11-04,Chandigarh,South,Vegetables,19,2717
43164,2025-09-28,Mumbai,North,Vegetables,1,57
43165,2025-11-12,Mumbai,West,Vegetables,10,1440
43166,2025-07-09,Mumbai,South,Milk,15,1680
43167,2025-04-03,Pune,North,Bread,19,1558
43168,2025-01-14,Bangalore,North,Bread,6,444
43169,2025-05-29,Delhi,East,Milk,13,1209
43170,2025-12-14,Mumbai,North,Rice,5,360
43171,2025-06-26,Chandigarh,West,Bread,5,610
43172,2025-08-19,Chandigarh,South,Milk,4,280
43173,2025-09-22,Bangalore,South,Vegetables,2,248
43174,2025-05-11,Pune,East,Vegetables,5,480
43175,2025-04-12,Chandigarh,South,Milk,14,2002
43176,2025-09-03,Pune,North,Vegetables,6,798
43177,2025-02-11,Chandigarh,North,Eggs,6,456
43178,2025-03-29,Mumbai,South,Eggs,12,1092
43179,2025-06-28,Bangalore,East,Vegetables,4,304
43180,2025-11-09,Bangalore,West,Vegetables,13,1105
43181,2025-11-09,Bangalore,South,Milk,9,1242
43182,2025-04-28,Pune,East,Rice,10,970
43183,2025-08-05,Pune,West,Eggs,16,2272
43184,2025-09-10,Bangalore,East,Vegetables,5,735
43185,2025-08-20,Bangalore,West,Rice,13,1105
43186,2025-08-05,Mumbai,East,Rice,1,75
43187,2025-04-12,Bangalore,East,Vegetables,1,82
43188,2025-07-15,Delhi,South,Bread,9,576
43189,2025-10-08,Bangalore,East,Vegetables,18,1872
43190,2025-02-20,Bangalore,North,Rice,12,912
43191,2025-08-10,Chandigarh,North,Bread,16,1600
43192,2025-04-14,Pune,West,Eggs,14,1876
43193,2025-04-28,Pune,South,Vegetables,3,438
43194,2025-09-24,Bangalore,North,Milk,8,1104
43195,2025-12-30,Mumbai,West,Milk,13,1118
43196,2025-09-15,Bangalore,East,Milk,7,406
43197,2025-11-04,Mumbai,South,Vegetables,5,745
43198,2025-12-06,Bangalore,North,Eggs,13,1430
43199,2025-01-15,Mumbai,North,Rice,14,1624
43200,2025-03-28,Pune,West,Milk,7,1043
43201,2025-02-25,Chandigarh,South,Bread,9,594
43202,2025-05-12,Chandigarh,West,Vegetables,4,204
43203,2025-08-27,Pune,West,Bread,6,708
43204,2025-10-06,Chandigarh,North,Bread,17,1989
43205,2025-10-28,Pune,West,Eggs,7,854
43206,2025-05-02,Mumbai,North,Eggs,16,1328
43207,2025-02-09,Pune,South,Vegetables,2,164
43208,2025-01-16,Bangalore,West,Eggs,16,944
43209,2025-02-11,Chandigarh,North,Milk,1,93
43210,2025-12-22,Bangalore,South,Milk,11,1199
43211,2025-12-17,Bangalore,West,Milk,12,1584
43212,2025-12-12,Chandigarh,East,Bread,2,292
43213,2025-01-16,Delhi,North,Vegetables,12,1788
43214,2025-08-16,Mumbai,South,Rice,17,1649
43215,2025-08-22,Pune,North,Milk,16,1840
43216,2025-07-24,Pune,South,Bread,12,1692
43217,2025-11-25,Bangalore,East,Vegetables,3,150
43218,2025-10-28,Chandigarh,South,Milk,5,375
43219,2025-10-11,Bangalore,North,Eggs,19,2413
43220,2025-03-08,Delhi,South,Vegetables,5,315
43221,2025-05-07,Mumbai,East,Eggs,14,714
43222,2025-12-19,Chandigarh,West,Vegetables,19,2299
43223,2025-03-11,Delhi,East,Vegetables,14,1176
43224,2025-12-17,Pune,West,Bread,17,1921
43225,2025-03-15,Pune,East,Milk,2,236
43226,2025-03-20,Bangalore,South,Rice,2,268
43227,2025-06-25,Delhi,South,Bread,19,1444
43228,2025-10-15,Pune,South,Vegetables,14,1652
43229,2025-06-20,Chandigarh,West,Milk,17,986
43230,2025-10-24,Pune,West,Milk,3,387
43231,2025-03-03,Delhi,West,Rice,3,228
43232,2025-07-22,Mumbai,West,Bread,18,1800
43233,2025-02-17,Delhi,East,Bread,17,1258
43234,2025-09-24,Mumbai,South,Bread,8,560
43235,2025-01-18,Bangalore,North,Vegetables,4,440
43236,2025-08-05,Chandigarh,East,Eggs,13,1612
43237,2025-09-02,Pune,East,Rice,8,1192
43238,2025-11-04,Chandigarh,North,Vegetables,1,89
43239,2025-09-24,Delhi,West,Bread,16,928
43240,2025-10-08,Pune,North,Vegetables,11,1430
43241,2025-12-13,Bangalore,North,Vegetables,5,725
43242,2025-03-23,Chandigarh,North,Eggs,9,1314
43243,2025-03-01,Mumbai,West,Bread,9,909
43244,2025-05-31,Bangalore,West,Eggs,14,868
43245,2025-06-02,Pune,North,Eggs,12,996
43246,2025-03-22,Chandigarh,West,Rice,14,1680
43247,2025-10-27,Chandigarh,North,Eggs,11,858
43248,2025-12-18,Bangalore,North,Milk,4,252
43249,2025-12-04,Chandigarh,South,Eggs,3,213
43250,2025-02-07,Delhi,East,Eggs,17,2142
43251,2025-03-02,Pune,South,Milk,9,1242
43252,2025-09-26,Bangalore,East,Vegetables,4,500
43253,2025-04-15,Delhi,North,Rice,9,477
43254,2025-10-25,Delhi,North,Eggs,11,1606
43255,2025-07-24,Chandigarh,South,Rice,5,655
43256,2025-09-03,Chandigarh,East,Vegetables,5,555
43257,2025-01-30,Pune,West,Vegetables,13,1534
43258,2025-05-01,Pune,South,Vegetables,4,416
43259,2025-06-09,Delhi,East,Milk,9,1269
43260,2025-07-07,Delhi,West,Vegetables,12,612
43261,2025-11-09,Pune,West,Eggs,8,696
43262,2025-10-26,Pune,East,Eggs,14,1540
43263,2025-12-03,Mumbai,East,Bread,19,1596
43264,2025-01-22,Mumbai,East,Vegetables,1,71
43265,2025-02-16,Mumbai,East,Eggs,8,1056
43266,2025-06-04,Chandigarh,East,Milk,13,1716
43267,2025-05-28,Pune,East,Milk,9,945
43268,2025-05-24,Bangalore,North,Milk,9,1026
43269,2025-01-15,Pune,East,Vegetables,7,357
43270,2025-02-08,Bangalore,North,Rice,17,2261
43271,2025-07-12,Chandigarh,East,Eggs,6,486
43272,2025-05-02,Bangalore,West,Rice,3,180
43273,2025-12-20,Mumbai,West,Milk,15,1080
43274,2025-11-27,Bangalore,South,Eggs,6,774
43275,2025-04-27,Chandigarh,West,Bread,2,222
43276,2025-10-18,Pune,South,Vegetables,11,1298
43277,2025-10-27,Mumbai,South,Eggs,1,63
43278,2025-08-17,Bangalore,West,Eggs,13,936
43279,2025-09-19,Pune,West,Milk,11,825
43280,2025-02-12,Delhi,West,Eggs,15,1170
43281,2025-07-10,Bangalore,West,Eggs,6,354
43282,2025-01-02,Bangalore,South,Eggs,5,265
43283,2025-05-09,Mumbai,East,Milk,18,2466
43284,2025-12-16,Delhi,East,Eggs,17,1530
43285,2025-02-01,Delhi,South,Eggs,8,1184
43286,2025-07-06,Delhi,South,Rice,3,426
43287,2025-02-17,Chandigarh,South,Bread,16,2368
43288,2025-06-22,Pune,South,Eggs,19,2793
43289,2025-09-12,Delhi,South,Eggs,5,635
43290,2025-05-27,Mumbai,West,Rice,16,1776
43291,2025-03-21,Bangalore,South,Eggs,12,1104
43292,2025-10-11,Chandigarh,East,Milk,18,1296
43293,2025-03-22,Mumbai,North,Bread,4,284
43294,2025-10-27,Pune,West,Bread,17,1275
43295,2025-08-01,Chandigarh,East,Eggs,17,1173
43296,2025-03-12,Delhi,East,Rice,10,920
43297,2025-08-17,Delhi,East,Rice,9,1062
43298,2025-12-10,Chandigarh,South,Milk,3,354
43299,2025-02-15,Bangalore,East,Vegetables,14,1386
43300,2025-04-21,Mumbai,South,Vegetables,18,2520
43301,2025-09-05,Pune,West,Vegetables,17,952
43302,2025-11-22,Chandigarh,North,Rice,18,1458
43303,2025-09-08,Chandigarh,South,Milk,11,572
43304,2025-02-04,Bangalore,North,Milk,17,2074
43305,2025-03-14,Mumbai,North,Milk,10,1240
43306,2025-10-16,Delhi,South,Rice,2,278
43307,2025-11-23,Chandigarh,North,Eggs,17,918
43308,2025-04-08,Bangalore,West,Milk,3,390
43309,2025-11-12,Bangalore,West,Bread,4,396
43310,2025-10-21,Chandigarh,North,Eggs,14,742
43311,2025-05-05,Chandigarh,East,Milk,7,602
43312,2025-11-06,Bangalore,East,Milk,19,2546
43313,2025-01-20,Bangalore,East,Milk,13,1768
43314,2025-03-20,Mumbai,East,Rice,18,1494
43315,2025-11-23,Bangalore,North,Vegetables,8,792
43316,2025-10-31,Mumbai,South,Milk,3,393
43317,2025-11-07,Bangalore,South,Bread,4,356
43318,2025-06-15,Mumbai,East,Rice,17,1972
43319,2025-06-05,Delhi,East,Vegetables,10,910
43320,2025-03-25,Delhi,East,Milk,7,959
43321,2025-06-09,Bangalore,East,Milk,16,1792
43322,2025-01-05,Bangalore,East,Milk,19,1976
43323,2025-07-21,Mumbai,East,Vegetables,1,114
43324,2025-02-18,Pune,East,Vegetables,18,1674
43325,2025-07-28,Bangalore,West,Vegetables,4,528
43326,2025-09-27,Delhi,North,Rice,2,156
43327,2025-03-15,Pune,South,Eggs,10,1450
43328,2025-12-21,Pune,West,Rice,13,819
43329,2025-03-02,Bangalore,North,Vegetables,8,952
43330,2025-12-06,Mumbai,East,Eggs,16,2016
43331,2025-06-02,Bangalore,North,Rice,13,1443
43332,2025-03-19,Mumbai,South,Vegetables,18,2250
43333,2025-09-10,Mumbai,South,Rice,6,696
43334,2025-12-25,Bangalore,East,Milk,8,968
43335,2025-03-01,Chandigarh,West,Eggs,10,840
43336,2025-02-27,Chandigarh,East,Bread,9,1080
43337,2025-10-24,Bangalore,West,Milk,8,776
43338,2025-02-13,Mumbai,North,Vegetables,15,1260
43339,2025-04-12,Chandigarh,East,Eggs,14,700
43340,2025-12-03,Pune,West,Eggs,18,1692
43341,2025-02-11,Pune,West,Vegetables,19,2736
43342,2025-07-14,Chandigarh,West,Eggs,6,360
43343,2025-12-11,Bangalore,North,Eggs,5,575
43344,2025-11-16,Chandigarh,West,Milk,7,735
43345,2025-01-26,Mumbai,East,Rice,5,445
43346,2025-07-14,Delhi,North,Eggs,13,1911
43347,2025-08-08,Delhi,North,Milk,8,968
43348,2025-08-04,Mumbai,East,Rice,10,880
43349,2025-05-31,Mumbai,West,Bread,14,952
43350,2025-06-28,Mumbai,North,Bread,12,1380
43351,2025-06-01,Bangalore,West,Bread,10,740
43352,2025-08-08,Mumbai,West,Eggs,2,106
43353,2025-01-19,Chandigarh,South,Rice,4,548
43354,2025-02-11,Chandigarh,East,Bread,10,1040
43355,2025-11-24,Bangalore,South,Eggs,13,1027
43356,2025-01-05,Delhi,East,Vegetables,19,2223
43357,2025-12-09,Mumbai,South,Milk,1,94
43358,2025-08-25,Delhi,North,Eggs,18,1548
43359,2025-09-16,Chandigarh,South,Bread,18,2430
43360,2025-01-18,Mumbai,South,Milk,17,1887
43361,2025-09-13,Mumbai,North,Vegetables,9,1170
43362,2025-02-26,Pune,East,Rice,15,2055
43363,2025-11-04,Mumbai,North,Milk,17,1326
43364,2025-12-15,Mumbai,West,Rice,16,2368
43365,2025-05-30,Delhi,West,Milk,7,434
