complaint_id,category,city,severity
2335,Damaged Product,Delhi,Low
2336,Damaged Product,Chandigarh,Medium
2337,Wrong Item,Bangalore,Low
2338,Late Delivery,Mumbai,Low
2339,Wrong Item,Delhi,Medium
2340,Damaged Product,Chandigarh,Medium
2341,Missing Item,Pune,Low
2342,Late Delivery,Delhi,Low
2343,Missing Item,Mumbai,Medium
2344,Late Delivery,Mumbai,High
2345,Missing Item,Bangalore,Medium
2346,Missing Item,Mumbai,High
2347,Wrong Item,Pune,Medium
2348,Late Delivery,Mumbai,High
2349,Wrong Item,Mumbai,High
2350,Late Delivery,Bangalore,High
2351,Damaged Product,Pune,High
2352,Damaged Product,Chandigarh,Medium
2353,Damaged Product,Delhi,High
2354,Damaged Product,Chandigarh,Medium
2355,Late Delivery,Mumbai,Medium
2356,Missing Item,Delhi,Medium
2357,Wrong Item,Bangalore,High
2358,Wrong Item,Bangalore,Medium
2359,Wrong Item,Bangalore,Medium
2360,Damaged Product,Chandigarh,Low
2361,Late Delivery,Chandigarh,High
2362,Missing Item,Mumbai,Low
2363,Missing Item,Bangalore,High
2364,Damaged Product,Chandigarh,Medium
2365,Late Delivery,Delhi,Medium
2366,Late Delivery,Delhi,High
2367,Missing Item,Bangalore,Low
2368,Missing Item,Delhi,Low
2369,Wrong Item,Mumbai,Low
2370,Missing Item,Delhi,Low
2371,Wrong Item,Pune,Medium
2372,Damaged Product,Pune,High
2373,Wrong Item,Pune,Medium
2374,Late Delivery,Delhi,High
2375,Late Delivery,Pune,Low
2376,Late Delivery,Bangalore,Low
2377,Missing Item,Chandigarh,High
2378,Missing Item,Delhi,Medium
2379,Wrong Item,Bangalore,Medium
2380,Late Delivery,Delhi,Low
2381,Wrong Item,Delhi,Medium
2382,Wrong Item,Chandigarh,Low
2383,Damaged Product,Mumbai,Medium
2384,Wrong Item,Delhi,Medium
2385,Damaged Product,Bangalore,Medium
2386,Damaged Product,Pune,Medium
2387,Late Delivery,Mumbai,Medium
2388,Damaged Product,Chandigarh,Low
2389,Late Delivery,Bangalore,High
2390,Missing Item,Bangalore,High
2391,Late Delivery,Delhi,Low
2392,Missing Item,Pune,High
2393,Damaged Product,Bangalore,High
2394,Wrong Item,Mumbai,High
2395,Wrong Item,Delhi,Low
2396,Missing Item,Pune,High
2397,Late Delivery,Delhi,High
2398,Damaged Product,Chandigarh,High
2399,Damaged Product,Delhi,Low
2400,Wrong Item,Chandigarh,High
2401,Missing Item,Bangalore,High
2402,Late Delivery,Delhi,Low
2403,Missing Item,Bangalore,Medium
2404,Damaged Product,Pune,Low
2405,Missing Item,Pune,High
2406,Late Delivery,Mumbai,Medium
2407,Late Delivery,Bangalore,Low
2408,Late Delivery,Chandigarh,Low
2409,Damaged Product,Mumbai,High
2410,Missing Item,Pune,Medium
2411,Damaged Product,Pune,Medium
2412,Missing Item,Delhi,High
2413,Missing Item,Chandigarh,High
2414,Wrong Item,Mumbai,High
2415,Damaged Product,Bangalore,High
2416,Damaged Product,Chandigarh,High
2417,Damaged Product,Chandigarh,Low
2418,Wrong Item,Pune,High
2419,Late Delivery,Bangalore,High
2420,Missing Item,Mumbai,Medium
2421,Late Delivery,Pune,Medium
2422,Missing Item,Chandigarh,Medium
2423,Missing Item,Delhi,High
2424,Late Delivery,Mumbai,Medium
2425,Wrong Item,Mumbai,Low
2426,Damaged Product,Bangalore,Low
2427,Damaged Product,Chandigarh,High
2428,Missing Item,Delhi,Medium
2429,Wrong Item,Mumbai,Low
2430,Late Delivery,Chandigarh,High
2431,Late Delivery,Bangalore,Medium
2432,Late Delivery,Delhi,Low
2433,Damaged Product,Pune,Low
2434,Missing Item,Bangalore,High
2435,Missing Item,Chandigarh,Low
2436,Wrong Item,Mumbai,High
2437,Late Delivery,Pune,High
2438,Late Delivery,Delhi,Medium
2439,Damaged Product,Chandigarh,Medium
2440,Wrong Item,Delhi,High
2441,Late Delivery,Chandigarh,Low
2442,Missing Item,Delhi,Medium
2443,Late Delivery,Bangalore,Medium
2444,Late Delivery,Mumbai,High
2445,Late Delivery,Chandigarh,Medium
2446,Wrong Item,Mumbai,Low
2447,Missing Item,Chandigarh,Low
2448,Wrong Item,Pune,High
2449,Damaged Product,Mumbai,High
2450,Late Delivery,Pune,Medium
2451,Wrong Item,Bangalore,High
2452,Late Delivery,Delhi,Low
2453,Missing Item,Bangalore,Medium
2454,Late Delivery,Mumbai,Low
2455,Missing Item,Pune,High
2456,Missing Item,Mumbai,High
2457,Wrong Item,Pune,High
2458,Wrong Item,Mumbai,Medium
2459,Wrong Item,Chandigarh,Medium
2460,Missing Item,Pune,High
2461,Wrong Item,Bangalore,Low
2462,Missing Item,Chandigarh,Medium
2463,Damaged Product,Chandigarh,Low
2464,Late Delivery,Delhi,Medium
2465,Late Delivery,Mumbai,Medium
2466,Damaged Product,Mumbai,Low
2467,Wrong Item,Bangalore,Medium
2468,Missing Item,Delhi,Low
2469,Wrong Item,Mumbai,Low
2470,Missing Item,Pune,Low
2471,Late Delivery,Bangalore,Low
2472,Late Delivery,Pune,Medium
2473,Damaged Product,Delhi,High
2474,Damaged Product,Pune,Medium
2475,Wrong Item,Delhi,Medium
2476,Late Delivery,Pune,Low
2477,Wrong Item,Bangalore,High
2478,Damaged Product,Pune,Low
2479,Wrong Item,Delhi,Medium
2480,Damaged Product,Chandigarh,High
2481,Wrong Item,Mumbai,High
2482,Missing Item,Pune,Medium
2483,Damaged Product,Chandigarh,High
2484,Missing Item,Bangalore,Low
2485,Late Delivery,Mumbai,Medium
2486,Missing Item,Mumbai,Medium
2487,Late Delivery,Pune,High
2488,Damaged Product,Pune,Low
2489,Wrong Item,Delhi,Medium
2490,Late Delivery,Mumbai,Low
2491,Wrong Item,Chandigarh,Medium
2492,Damaged Product,Bangalore,High
2493,Late Delivery,Mumbai,Medium
2494,Missing Item,Bangalore,Low
2495,Late Delivery,Chandigarh,Medium
2496,Missing Item,Delhi,High
2497,Missing Item,Pune,Low
2498,Wrong Item,Pune,Low
2499,Missing Item,Chandigarh,High
2500,Missing Item,Bangalore,Medium
2501,Missing Item,Delhi,Low
2502,Wrong Item,Delhi,High
2503,Late Delivery,Chandigarh,Medium
2504,Late Delivery,Bangalore,Medium
2505,Late Delivery,Bangalore,High
2506,Wrong Item,Chandigarh,Low
2507,Damaged Product,Pune,Medium
2508,Late Delivery,Pune,High
2509,Wrong Item,Delhi,Low
2510,Late Delivery,Pune,Low
2511,Wrong Item,Bangalore,Low
2512,Missing Item,Mumbai,Medium
2513,Missing Item,Bangalore,Medium
2514,Missing Item,Bangalore,Low
2515,Wrong Item,Bangalore,Medium
2516,Missing Item,Chandigarh,High
2517,Missing Item,Pune,Low
2518,Damaged Product,Delhi,High
2519,Damaged Product,Bangalore,Medium
2520,Wrong Item,Delhi,Low
2521,Wrong Item,Chandigarh,Low
2522,Wrong Item,Delhi,Medium
2523,Damaged Product,Mumbai,Medium
2524,Late Delivery,Pune,High
2525,Missing Item,Bangalore,Medium
2526,Wrong Item,Chandigarh,Medium
2527,Damaged Product,Pune,High
2528,Wrong Item,Bangalore,Medium
2529,Wrong Item,Bangalore,High
2530,Late Delivery,Bangalore,High
2531,Wrong Item,Bangalore,Medium
2532,Missing Item,Mumbai,High
2533,Missing Item,Bangalore,High
2534,Damaged Product,Mumbai,Medium
2535,Missing Item,Mumbai,High
2536,Wrong Item,Bangalore,Low
2537,Wrong Item,Bangalore,Medium
2538,Late Delivery,Chandigarh,High
2539,Damaged Product,Delhi,Low
2540,Wrong Item,Chandigarh,High
2541,Late Delivery,Mumbai,Medium
2542,Late Delivery,Bangalore,Medium
2543,Late Delivery,Pune,Low
2544,Wrong Item,Chandigarh,Medium
2545,Damaged Product,Delhi,Low
2546,Late Delivery,Mumbai,Low
2547,Wrong Item,Bangalore,Medium
2548,Damaged Product,Pune,High
2549,Wrong Item,Delhi,Medium
2550,Late Delivery,Bangalore,Low
2551,Wrong Item,Bangalore,Low
2552,Missing Item,Delhi,Medium
2553,Missing Item,Bangalore,High
2554,Damaged Product,Bangalore,Low
2555,Damaged Product,Pune,High
2556,Damaged Product,Pune,Low
2557,Late Delivery,Delhi,High
2558,Missing Item,Chandigarh,Medium
2559,Wrong Item,Chandigarh,High
2560,Late Delivery,Chandigarh,Medium
2561,Damaged Product,Chandigarh,Low
2562,Late Delivery,Chandigarh,Low
2563,Damaged Product,Bangalore,Medium
2564,Wrong Item,Pune,Low
2565,Missing Item,Pune,High
2566,Wrong Item,Pune,Medium
2567,Wrong Item,Chandigarh,High
2568,Late Delivery,Mumbai,High
2569,Missing Item,Bangalore,Medium
2570,Damaged Product,Mumbai,Medium
2571,Missing Item,Mumbai,High
2572,Missing Item,Chandigarh,Medium
2573,Damaged Product,Bangalore,Low
2574,Damaged Product,Bangalore,Low
2575,Damaged Product,Mumbai,Medium
2576,Damaged Product,Pune,Low
2577,Missing Item,Pune,High
2578,Missing Item,Chandigarh,Medium
2579,Late Delivery,Chandigarh,Medium
2580,Missing Item,Pune,Low
2581,Missing Item,Bangalore,Medium
2582,Wrong Item,Pune,High
2583,Damaged Product,Mumbai,Medium
2584,Missing Item,Pune,Low
2585,Wrong Item,Pune,Medium
2586,Wrong Item,Delhi,High
2587,Missing Item,Mumbai,High
2588,Late Delivery,Chandigarh,Low
2589,Late Delivery,Chandigarh,Medium
2590,Damaged Product,Chandigarh,Medium
2591,Missing Item,Pune,Medium
2592,Late Delivery,Bangalore,Medium
2593,Damaged Product,Pune,High
2594,Wrong Item,Chandigarh,Low
2595,Damaged Product,Mumbai,Medium
2596,Missing Item,Mumbai,Medium
2597,Late Delivery,Mumbai,Medium
2598,Wrong Item,Bangalore,Medium
2599,Late Delivery,Pune,High
2600,Missing Item,Delhi,High
2601,Damaged Product,Delhi,Low
2602,Wrong Item,Bangalore,Low
2603,Late Delivery,Mumbai,Low
2604,Damaged Product,Chandigarh,Low
2605,Missing Item,Delhi,Medium
2606,Late Delivery,Chandigarh,High
2607,Damaged Product,Delhi,Low
2608,Late Delivery,Mumbai,High
2609,Damaged Product,Delhi,Low
2610,Late Delivery,Mumbai,High
2611,Wrong Item,Delhi,Medium
2612,Missing Item,Chandigarh,High
2613,Late Delivery,Delhi,Medium
2614,Missing Item,Bangalore,High
2615,Missing Item,Pune,High
2616,Damaged Product,Chandigarh,Low
2617,Wrong Item,Chandigarh,Low
2618,Late Delivery,Mumbai,Medium
2619,Damaged Product,Mumbai,Low
2620,Missing Item,Delhi,Low
2621,Damaged Product,Delhi,Low
2622,Missing Item,Bangalore,Low
2623,Late Delivery,Delhi,Medium
2624,Missing Item,Delhi,Medium
2625,Damaged Product,Mumbai,High
2626,Damaged Product,Chandigarh,Low
2627,Missing Item,Delhi,Low
2628,Damaged Product,Pune,Medium
2629,Wrong Item,Chandigarh,Medium
2630,Missing Item,Mumbai,Low
2631,Missing Item,Chandigarh,High
2632,Wrong Item,Mumbai,Low
2633,Wrong Item,Pune,High
2634,Missing Item,Delhi,High
2635,Wrong Item,Chandigarh,High
2636,Damaged Product,Chandigarh,Low
2637,Missing Item,Pune,Low
2638,Wrong Item,Mumbai,Medium
2639,Wrong Item,Pune,Medium
2640,Late Delivery,Pune,High
2641,Missing Item,Chandigarh,Medium
2642,Late Delivery,Mumbai,Low
2643,Late Delivery,Pune,Low
2644,Wrong Item,Mumbai,Medium
2645,Damaged Product,Bangalore,Low
2646,Late Delivery,Pune,Low
2647,Wrong Item,Mumbai,Low
2648,Late Delivery,Chandigarh,High
2649,Damaged Product,Mumbai,High
2650,Wrong Item,Pune,Low
2651,Wrong Item,Bangalore,High
2652,Late Delivery,Mumbai,Low
2653,Wrong Item,Pune,Low
2654,Damaged Product,Bangalore,Low
2655,Missing Item,Bangalore,Medium
2656,Wrong Item,Mumbai,Medium
2657,Missing Item,Mumbai,Medium
2658,Late Delivery,Chandigarh,High
2659,Late Delivery,Bangalore,Low
2660,Late Delivery,Delhi,Medium
2661,Late Delivery,Bangalore,High
2662,Missing Item,Mumbai,Medium
2663,Wrong Item,Bangalore,Low
2664,Damaged Product,Mumbai,High
2665,Late Delivery,Chandigarh,Low
2666,Wrong Item,Mumbai,High
2667,Damaged Product,Bangalore,Low
2668,Late Delivery,Pune,Low
2669,Missing Item,Bangalore,High
2670,Late Delivery,Pune,High
2671,Damaged Product,Delhi,High
2672,Wrong Item,Chandigarh,High
2673,Missing Item,Chandigarh,Low
2674,Missing Item,Chandigarh,Medium
2675,Damaged Product,Bangalore,Medium
2676,Missing Item,Mumbai,Medium
2677,Missing Item,Delhi,Medium
2678,Late Delivery,Pune,Low
2679,Missing Item,Delhi,Low
2680,Damaged Product,Mumbai,High
2681,Wrong Item,Delhi,Medium
2682,Wrong Item,Pune,Low
2683,Damaged Product,Mumbai,High
2684,Late Delivery,Mumbai,Low
2685,Late Delivery,Mumbai,Low
2686,Late Delivery,Delhi,Medium
2687,Late Delivery,Delhi,Low
2688,Late Delivery,Chandigarh,Medium
2689,Damaged Product,Mumbai,Low
2690,Late Delivery,Pune,Low
2691,Wrong Item,Mumbai,Medium
2692,Late Delivery,Bangalore,High
2693,Damaged Product,Pune,Low
2694,Wrong Item,Delhi,Medium
2695,Missing Item,Chandigarh,High
2696,Damaged Product,Pune,High
2697,Late Delivery,Delhi,Low
2698,Missing Item,Pune,Low
2699,Missing Item,Pune,High
2700,Damaged Product,Mumbai,High
2701,Damaged Product,Bangalore,High
2702,Wrong Item,Bangalore,High
2703,Missing Item,Bangalore,Low
2704,Damaged Product,Bangalore,Medium
2705,Late Delivery,Delhi,High
2706,Wrong Item,Bangalore,Low
2707,Wrong Item,Bangalore,Low
2708,Damaged Product,Chandigarh,High
2709,Damaged Product,Delhi,Low
2710,Wrong Item,Chandigarh,Low
2711,Wrong Item,Bangalore,Low
2712,Damaged Product,Mumbai,Low
2713,Missing Item,Delhi,Low
2714,Wrong Item,Bangalore,High
2715,Missing Item,Chandigarh,Low
2716,Damaged Product,Mumbai,Medium
2717,Missing Item,Pune,Low
2718,Wrong Item,Delhi,Medium
2719,Damaged Product,Pune,Medium
2720,Missing Item,Chandigarh,High
2721,Damaged Product,Delhi,Medium
2722,Late Delivery,Chandigarh,Low
2723,Missing Item,Chandigarh,Low
2724,Damaged Product,Delhi,High
2725,Wrong Item,Mumbai,High
2726,Missing Item,Mumbai,Medium
2727,Wrong Item,Chandigarh,Low
2728,Damaged Product,Delhi,High
2729,Wrong Item,Chandigarh,High
2730,Damaged Product,Pune,High
2731,Damaged Product,Bangalore,Medium
2732,Missing Item,Pune,Medium
2733,Wrong Item,Pune,Medium
2734,Missing Item,Delhi,Low
2735,Missing Item,Bangalore,Low
2736,Wrong Item,Delhi,High
2737,Damaged Product,Pune,Medium
2738,Damaged Product,Chandigarh,High
2739,Damaged Product,Pune,Low
2740,Damaged Product,Chandigarh,Low
2741,Late Delivery,Bangalore,Medium
2742,Wrong Item,Delhi,Medium
2743,Late Delivery,Pune,Low
2744,Damaged Product,Bangalore,Medium
2745,Missing Item,Delhi,Low
2746,Late Delivery,Pune,High
2747,Missing Item,Chandigarh,Medium
2748,Late Delivery,Mumbai,Low
2749,Late Delivery,Bangalore,Low
2750,Late Delivery,Bangalore,High
2751,Missing Item,Chandigarh,High
2752,Damaged Product,Chandigarh,Medium
2753,Late Delivery,Delhi,Low
2754,Damaged Product,Delhi,Medium
2755,Wrong Item,Bangalore,Low
2756,Late Delivery,Mumbai,Low
2757,Damaged Product,Mumbai,Low
2758,Damaged Product,Pune,Medium
2759,Wrong Item,Bangalore,Medium
2760,Late Delivery,Mumbai,Medium
2761,Missing Item,Mumbai,High
2762,Wrong Item,Chandigarh,Low
2763,Missing Item,Mumbai,Low
2764,Missing Item,Pune,Low
2765,Wrong Item,Bangalore,Low
2766,Missing Item,Chandigarh,Low
2767,Damaged Product,Chandigarh,Low
2768,Damaged Product,Mumbai,High
2769,Missing Item,Bangalore,Medium
2770,Damaged Product,Delhi,Low
2771,Damaged Product,Delhi,Low
2772,Wrong Item,Pune,High
2773,Damaged Product,Mumbai,Medium
2774,Late Delivery,Delhi,Medium
2775,Wrong Item,Chandigarh,Medium
2776,Damaged Product,Bangalore,Low
2777,Late Delivery,Chandigarh,Low
2778,Damaged Product,Chandigarh,High
2779,Missing Item,Delhi,Medium
2780,Missing Item,Chandigarh,Medium
2781,Late Delivery,Chandigarh,Low
2782,Missing Item,Delhi,Low
2783,Damaged Product,Mumbai,High
2784,Missing Item,Delhi,High
2785,Damaged Product,Mumbai,Low
2786,Wrong Item,Pune,High
2787,Wrong Item,Chandigarh,Medium
2788,Damaged Product,Chandigarh,High
2789,Damaged Product,Bangalore,High
2790,Late Delivery,Delhi,Low
2791,Late Delivery,Delhi,Low
2792,Damaged Product,Mumbai,Medium
2793,Late Delivery,Delhi,Medium
2794,Wrong Item,Pune,High
2795,Late Delivery,Delhi,High
2796,Wrong Item,Pune,High
2797,Wrong Item,Pune,Medium
2798,Wrong Item,Chandigarh,Low
2799,Missing Item,Pune,Medium
2800,Missing Item,Pune,High
2801,Damaged Product,Delhi,Medium
2802,Late Delivery,Chandigarh,High
2803,Late Delivery,Pune,Low
2804,Wrong Item,Delhi,Low
2805,Late Delivery,Bangalore,High
2806,Missing Item,Chandigarh,High
2807,Damaged Product,Bangalore,High
2808,Wrong Item,Delhi,Low
2809,Missing Item,Chandigarh,Low
2810,Damaged Product,Mumbai,Medium
2811,Missing Item,Mumbai,Medium
2812,Late Delivery,Bangalore,Low
2813,Damaged Product,Mumbai,Medium
2814,Late Delivery,Pune,High
2815,Late Delivery,Mumbai,Low
2816,Damaged Product,Mumbai,Low
2817,Missing Item,Chandigarh,Low
2818,Missing Item,Bangalore,Low
2819,Missing Item,Bangalore,Low
2820,Missing Item,Pune,Medium
2821,Late Delivery,Bangalore,High
2822,Late Delivery,Mumbai,Medium
2823,Late Delivery,Pune,Low
2824,Wrong Item,Mumbai,High
2825,Damaged Product,Chandigarh,High
2826,Damaged Product,Pune,Medium
2827,Missing Item,Chandigarh,Low
2828,Wrong Item,Bangalore,High
2829,Late Delivery,Bangalore,Low
2830,Damaged Product,Delhi,Low
2831,Late Delivery,Chandigarh,Low
2832,Late Delivery,Mumbai,Medium
2833,Damaged Product,Mumbai,High
2834,Late Delivery,Mumbai,Medium
2835,Missing Item,Mumbai,Low
2836,Damaged Product,Mumbai,Medium
2837,Wrong Item,Delhi,High
2838,Missing Item,Delhi,Low
2839,Late Delivery,Bangalore,Low
2840,Missing Item,Mumbai,Low
2841,Late Delivery,Bangalore,Medium
2842,Wrong Item,Mumbai,Low
2843,Wrong Item,Mumbai,Low
2844,Late Delivery,Chandigarh,Medium
2845,Late Delivery,Delhi,Low
2846,Missing Item,Mumbai,Medium
2847,Damaged Product,Chandigarh,High
2848,Damaged Product,Chandigarh,High
2849,Wrong Item,Pune,Medium
2850,Missing Item,Chandigarh,High
2851,Wrong Item,Mumbai,Medium
2852,Late Delivery,Bangalore,Medium
2853,Damaged Product,Pune,Low
2854,Late Delivery,Chandigarh,Medium
2855,Damaged Product,Pune,Low
2856,Missing Item,Delhi,Low
2857,Missing Item,Chandigarh,Low
2858,Wrong Item,Bangalore,Low
2859,Wrong Item,Pune,Medium
2860,Wrong Item,Pune,High
2861,Wrong Item,Delhi,Low
2862,Missing Item,Chandigarh,Medium
2863,Wrong Item,Mumbai,Low
2864,Damaged Product,Delhi,Medium
2865,Late Delivery,Delhi,High
2866,Damaged Product,Chandigarh,Medium
2867,Damaged Product,Delhi,Low
2868,Wrong Item,Bangalore,Low
2869,Late Delivery,Mumbai,Low
2870,Damaged Product,Bangalore,High
2871,Late Delivery,Bangalore,Low
2872,Late Delivery,Bangalore,Low
2873,Missing Item,Pune,Medium
2874,Damaged Product,Chandigarh,High
2875,Missing Item,Mumbai,Low
2876,Damaged Product,Chandigarh,Medium
2877,Late Delivery,Chandigarh,Low
2878,Late Delivery,Pune,High
2879,Late Delivery,Bangalore,High
2880,Wrong Item,Chandigarh,Medium
2881,Missing Item,Mumbai,Medium
2882,Missing Item,Pune,Low
2883,Missing Item,Chandigarh,High
2884,Damaged Product,Delhi,High
2885,Damaged Product,Mumbai,Medium
2886,Damaged Product,Delhi,Medium
2887,Wrong Item,Chandigarh,Low
2888,Late Delivery,Bangalore,High
2889,Damaged Product,Mumbai,High
2890,Damaged Product,Pune,High
2891,Damaged Product,Delhi,Low
2892,Missing Item,Bangalore,High
2893,Damaged Product,Bangalore,Medium
2894,Late Delivery,Bangalore,High
2895,Wrong Item,Pune,High
2896,Missing Item,Chandigarh,High
2897,Wrong Item,Bangalore,Medium
2898,Missing Item,Chandigarh,Medium
2899,Damaged Product,Mumbai,Medium
2900,Missing Item,Mumbai,Medium
2901,Damaged Product,Pune,High
2902,Wrong Item,Chandigarh,Low
2903,Late Delivery,Mumbai,Low
2904,Damaged Product,Pune,Low
2905,Wrong Item,Delhi,Low
2906,Damaged Product,Bangalore,High
2907,Missing Item,Mumbai,High
2908,Wrong Item,Chandigarh,High
2909,Wrong Item,Mumbai,Medium
2910,Missing Item,Pune,High
2911,Wrong Item,Bangalore,Medium
2912,Missing Item,Chandigarh,Medium
2913,Damaged Product,Mumbai,Low
2914,Missing Item,Chandigarh,Low
2915,Wrong Item,Pune,Low
2916,Missing Item,Chandigarh,High
2917,Damaged Product,Mumbai,Low
2918,Missing Item,Chandigarh,Low
2919,Damaged Product,Chandigarh,High
2920,Wrong Item,Delhi,High
2921,Late Delivery,Mumbai,Low
2922,Missing Item,Chandigarh,Low
2923,Late Delivery,Mumbai,Medium
2924,Late Delivery,Mumbai,Low
2925,Wrong Item,Delhi,Medium
2926,Damaged Product,Delhi,Medium
2927,Damaged Product,Mumbai,Medium
2928,Damaged Product,Bangalore,Medium
2929,Late Delivery,Chandigarh,High
2930,Missing Item,Delhi,Medium
2931,Late Delivery,Bangalore,Medium
2932,Missing Item,Bangalore,High
2933,Missing Item,Delhi,High
2934,Damaged Product,Bangalore,Medium
2935,Damaged Product,Pune,High
2936,Wrong Item,Pune,High
2937,Damaged Product,Delhi,Low
2938,Missing Item,Bangalore,Medium
2939,Wrong Item,Mumbai,High
2940,Missing Item,Pune,Low
2941,Wrong Item,Pune,Medium
2942,Wrong Item,Pune,Medium
2943,Wrong Item,Bangalore,High
2944,Late Delivery,Chandigarh,Low
2945,Late Delivery,Pune,Low
2946,Damaged Product,Delhi,Low
2947,Wrong Item,Pune,High
2948,Wrong Item,Chandigarh,High
2949,Wrong Item,Mumbai,High
2950,Damaged Product,Mumbai,Medium
2951,Late Delivery,Bangalore,Medium
2952,Damaged Product,Pune,Medium
2953,Damaged Product,Chandigarh,High
2954,Late Delivery,Delhi,High
2955,Wrong Item,Bangalore,High
2956,Late Delivery,Pune,Medium
2957,Missing Item,Pune,Medium
2958,Damaged Product,Bangalore,Medium
2959,Missing Item,Bangalore,High
2960,Damaged Product,Mumbai,High
2961,Wrong Item,Bangalore,Low
2962,Late Delivery,Bangalore,High
2963,Wrong Item,Pune,High
2964,Missing Item,Delhi,Low
2965,Wrong Item,Delhi,High
2966,Wrong Item,Mumbai,High
2967,Wrong Item,Chandigarh,High
2968,Damaged Product,Mumbai,Low
2969,Missing Item,Pune,Low
2970,Late Delivery,Bangalore,Low
2971,Missing Item,Pune,Medium
2972,Damaged Product,Mumbai,Medium
2973,Missing Item,Chandigarh,High
2974,Wrong Item,Chandigarh,Medium
2975,Damaged Product,Mumbai,Medium
2976,Wrong Item,Mumbai,High
2977,Missing Item,Bangalore,High
2978,Wrong Item,Delhi,Low
2979,Wrong Item,Chandigarh,High
2980,Damaged Product,Delhi,High
2981,Wrong Item,Delhi,Low
2982,Missing Item,Chandigarh,High
2983,Damaged Product,Chandigarh,Medium
2984,Missing Item,Bangalore,High
2985,Wrong Item,Pune,Low
2986,Late Delivery,Chandigarh,Medium
2987,Late Delivery,Chandigarh,Medium
2988,Wrong Item,Bangalore,Medium
2989,Missing Item,Mumbai,Medium
2990,Missing Item,Bangalore,Low
2991,Wrong Item,Delhi,Low
2992,Late Delivery,Bangalore,High
2993,Late Delivery,Delhi,Low
2994,Damaged Product,Mumbai,Low
2995,Damaged Product,Chandigarh,Medium
2996,Missing Item,Mumbai,Medium
2997,Wrong Item,Bangalore,Low
2998,Wrong Item,Chandigarh,Low
2999,Wrong Item,Mumbai,Low
3000,Late Delivery,Mumbai,Medium
3001,Wrong Item,Chandigarh,High
3002,Missing Item,Mumbai,High
3003,Missing Item,Mumbai,Medium
3004,Late Delivery,Mumbai,High
3005,Late Delivery,Pune,Low
3006,Missing Item,Chandigarh,Medium
3007,Missing Item,Mumbai,Low
3008,Missing Item,Bangalore,High
3009,Damaged Product,Chandigarh,Medium
3010,Wrong Item,Mumbai,Medium
3011,Wrong Item,Delhi,Low
3012,Missing Item,Chandigarh,Medium
3013,Late Delivery,Delhi,High
3014,Wrong Item,Chandigarh,High
3015,Wrong Item,Delhi,High
3016,Wrong Item,Delhi,High
3017,Missing Item,Chandigarh,High
3018,Wrong Item,Chandigarh,Medium
3019,Missing Item,Delhi,Medium
3020,Late Delivery,Bangalore,Low
3021,Missing Item,Delhi,Low
3022,Late Delivery,Chandigarh,Low
3023,Late Delivery,Mumbai,Medium
3024,Wrong Item,Delhi,High
3025,Damaged Product,Pune,Low
3026,Late Delivery,Chandigarh,Medium
3027,Late Delivery,Pune,High
3028,Late Delivery,Delhi,High
3029,Damaged Product,Pune,Low
3030,Missing Item,Bangalore,High
3031,Missing Item,Chandigarh,High
3032,Late Delivery,Pune,Low
3033,Wrong Item,Mumbai,High
3034,Missing Item,Delhi,Low
3035,Damaged Product,Bangalore,Medium
3036,Damaged Product,Chandigarh,Medium
3037,Damaged Product,Chandigarh,Low
3038,Damaged Product,Mumbai,Medium
3039,Damaged Product,Mumbai,Low
3040,Wrong Item,Chandigarh,Low
3041,Missing Item,Delhi,High
3042,Wrong Item,Bangalore,Medium
3043,Missing Item,Pune,Medium
3044,Damaged Product,Pune,Low
3045,Wrong Item,Bangalore,Low
3046,Late Delivery,Delhi,Low
3047,Wrong Item,Mumbai,Medium
3048,Wrong Item,Pune,Low
3049,Damaged Product,Delhi,Medium
3050,Wrong Item,Pune,High
3051,Wrong Item,Bangalore,High
3052,Damaged Product,Bangalore,Low
3053,Damaged Product,Bangalore,High
3054,Late Delivery,Mumbai,Medium
3055,Missing Item,Pune,High
3056,Missing Item,Pune,High
3057,Late Delivery,Pune,Medium
3058,Missing Item,Chandigarh,Low
3059,Late Delivery,Chandigarh,High
3060,Damaged Product,Chandigarh,High
3061,Late Delivery,Pune,High
3062,Late Delivery,Chandigarh,Medium
3063,Missing Item,Chandigarh,High
3064,Late Delivery,Mumbai,High
3065,Missing Item,Pune,Low
3066,Damaged Product,Delhi,High
3067,Wrong Item,Pune,Medium
3068,Late Delivery,Delhi,High
3069,Late Delivery,Mumbai,Low
3070,Wrong Item,Chandigarh,Medium
3071,Late Delivery,Mumbai,High
3072,Missing Item,Mumbai,Medium
3073,Missing Item,Pune,High
3074,Missing Item,Delhi,Medium
3075,Wrong Item,Chandigarh,Low
3076,Wrong Item,Pune,Medium
3077,Damaged Product,Chandigarh,High
3078,Missing Item,Mumbai,Medium
3079,Missing Item,Chandigarh,Medium
3080,Wrong Item,Mumbai,Medium
3081,Missing Item,Mumbai,High
3082,Wrong Item,Bangalore,Medium
3083,Wrong Item,Pune,Low
3084,Missing Item,Bangalore,Low
3085,Missing Item,Pune,High
3086,Late Delivery,Bangalore,Medium
3087,Missing Item,Mumbai,High
3088,Wrong Item,Bangalore,High
3089,Damaged Product,Mumbai,Low
3090,Damaged Product,Bangalore,Low
3091,Missing Item,Chandigarh,High
3092,Damaged Product,Delhi,Medium
3093,Missing Item,Mumbai,High
3094,Damaged Product,Mumbai,High
